id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
68,COMP_M,0,Mod0,M.USER.APP.0,17,73,62,89,None,0.0005,84.00004199999994,84.00054199999994,3.0,84.00004199999994
117,COMP_M,0,Mod0,M.USER.APP.0,16,73,45,89,None,0.0005,85.00004199999995,85.00054199999995,5.0,85.00004199999995
13,COMP_M,0,Mod5,M1_2,74,70,32,75,Mod2,0.0003333333333333333,85.00004249999992,85.00037583333325,35.00091700000002,85.00004249999992
133,COMP_M,0,Mod0,M.USER.APP.0,7,73,2,89,None,0.0005,86.00004299999993,86.00054299999994,6.0,86.00004299999993
17,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,86.00054199999997,86.00094199999997,13.000506000000003,86.00054199999997
17,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,86.00054299999996,86.00154299999997,13.000506000000003,86.00054299999996
91,COMP_M,0,Mod0,M.USER.APP.0,15,73,68,89,None,0.0005,87.00004299999995,87.00054299999995,4.0,87.00004299999995
17,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,87.0008753333333,87.00120866666663,82.0008733333333,87.0008753333333
264,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,88.00004399999993,88.00054399999993,11.0,88.00004399999993
159,COMP_M,0,Mod0,M.USER.APP.0,8,73,64,89,None,0.0005,89.00004399999995,89.00054399999995,7.0,89.00004399999995
17,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,89.00154499999996,89.0018783333333,86.00154299999997,89.00154499999996
145,COMP_M,0,Mod0,M.USER.APP.0,19,73,97,89,None,0.0005,90.00004499999993,90.00054499999993,6.0,90.00004499999993
39,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,90.00054399999996,90.00087733333329,14.000507000000004,90.00054399999996
55,COMP_M,0,Mod0,M.USER.APP.0,4,73,70,89,None,0.0005,91.00004499999994,91.00054499999995,3.0,91.00004499999994
39,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,91.00054499999996,91.00094499999996,14.000507000000004,91.00054499999996
61,COMP_M,0,Mod0,M.USER.APP.0,10,73,95,89,None,0.0005,92.00004599999993,92.00054599999993,3.0,92.00004599999993
9,COMP_M,0,Mod5,M1_3,71,70,48,75,Mod3,0.0003333333333333333,93.00002449999995,93.00035783333328,22.00091,93.00002449999995
53,COMP_M,0,Mod0,M.USER.APP.0,2,73,63,89,None,0.0005,93.00004599999994,93.00054599999994,3.0,93.00004599999994
289,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,94.00004699999994,94.00054699999994,12.0,94.00004699999994
39,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,94.00054599999996,94.00094599999996,14.000507000000004,94.00054599999996
39,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,94.00054699999995,94.00154699999996,14.000507000000004,94.00054699999995
154,COMP_M,0,Mod0,M.USER.APP.0,3,73,78,89,None,0.0005,95.00004699999994,95.00054699999994,7.0,95.00004699999994
39,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,95.00087933333329,95.00121266666662,90.00087733333329,95.00087933333329
149,COMP_M,0,Mod0,M.USER.APP.0,23,73,99,89,None,0.0005,96.00004799999994,96.00054799999994,6.0,96.00004799999994
77,COMP_M,0,Mod0,M.USER.APP.0,1,73,33,89,None,0.0005,97.00004799999994,97.00054799999994,4.0,97.00004799999994
39,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,97.00154899999995,97.00188233333328,94.00154699999996,97.00154899999995
151,COMP_M,0,Mod0,M.USER.APP.0,0,73,97,89,None,0.0005,98.00004899999993,98.00054899999994,7.0,98.00004899999993
2,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,98.00054799999995,98.00088133333328,15.000507000000004,98.00054799999995
138,COMP_M,0,Mod0,M.USER.APP.0,12,73,66,89,None,0.0005,99.00004899999993,99.00054899999994,6.0,99.00004899999993
2,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,99.00054899999995,99.00094899999995,15.000507000000004,99.00054899999995
69,COMP_M,0,Mod0,M.USER.APP.0,18,73,62,89,None,0.0005,100.00004999999993,100.00054999999993,3.0,100.00004999999993
116,COMP_M,0,Mod0,M.USER.APP.0,15,73,68,89,None,0.0005,101.00004999999993,101.00054999999993,5.0,101.00004999999993
14,COMP_M,0,Mod5,M1_2,74,70,32,75,Mod2,0.0003333333333333333,102.0000509999999,102.00038433333323,43.00092100000001,102.0000509999999
158,COMP_M,0,Mod0,M.USER.APP.0,7,73,2,89,None,0.0005,102.00005099999993,102.00055099999993,7.0,102.00005099999993
2,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,102.00054999999995,102.00094999999995,15.000507000000004,102.00054999999995
2,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,102.00055099999994,102.00155099999995,15.000507000000004,102.00055099999994
184,COMP_M,0,Mod0,M.USER.APP.0,8,73,64,89,None,0.0005,103.00005099999993,103.00055099999993,8.0,103.00005099999993
2,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,103.00088333333328,103.00121666666661,98.00088133333328,103.00088333333328
314,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,104.00005199999993,104.00055199999993,13.0,104.00005199999993
142,COMP_M,0,Mod0,M.USER.APP.0,16,73,45,89,None,0.0005,105.00005199999993,105.00055199999993,6.0,105.00005199999993
2,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,105.00155299999994,105.00188633333327,102.00155099999995,105.00155299999994
