id,type,src,dst,app,latency,message,ctime,size,buffer
7,LINK,0,89,0,2.000001,M.USER.APP.0,5.000004000000001,1,123
77,LINK,6,0,0,2.0000005,M.USER.APP.0,5.000004000000001,1,124
86,LINK,13,3,0,2.0000005,M.USER.APP.0,5.000004000000001,1,125
91,LINK,24,0,0,1.000001,M.USER.APP.0,5.000004000000001,1,126
9,LINK,89,0,0,2.000001,M0_1,5.000502,1,127
9,LINK,89,0,0,2.000001,M0_2,5.000502,1,128
9,LINK,89,0,0,2.000001,M0_3,5.000502,1,129
9,LINK,89,0,0,2.000001,M0_4,5.000502,1,130
126,LINK,97,3,0,1.000001,M.USER.APP.0,6,1,131
127,LINK,33,6,0,1.000001,M.USER.APP.0,6,1,132
128,LINK,63,24,0,1.000001,M.USER.APP.0,6,1,133
129,LINK,78,9,0,2.0000005,M.USER.APP.0,6,1,134
130,LINK,70,4,0,2.0000005,M.USER.APP.0,6,1,135
131,LINK,63,24,0,1.000001,M.USER.APP.0,6,1,136
132,LINK,52,24,0,2.000001,M.USER.APP.0,6,1,137
133,LINK,2,3,0,2.000001,M.USER.APP.0,6,1,138
134,LINK,64,0,0,2.000001,M.USER.APP.0,6,1,139
135,LINK,42,24,0,2.000001,M.USER.APP.0,6,1,140
136,LINK,95,13,0,1.000001,M.USER.APP.0,6,1,141
137,LINK,74,19,0,1.000001,M.USER.APP.0,6,1,142
138,LINK,66,4,0,1.0000005,M.USER.APP.0,6,1,143
139,LINK,44,26,0,1.0000005,M.USER.APP.0,6,1,144
140,LINK,59,13,0,1.0000005,M.USER.APP.0,6,1,145
141,LINK,68,24,0,1.000001,M.USER.APP.0,6,1,146
142,LINK,45,4,0,1.0000005,M.USER.APP.0,6,1,147
143,LINK,62,35,0,2.000001,M.USER.APP.0,6,1,148
144,LINK,62,35,0,2.000001,M.USER.APP.0,6,1,149
145,LINK,97,3,0,1.000001,M.USER.APP.0,6,1,150
146,LINK,59,13,0,1.0000005,M.USER.APP.0,6,1,151
147,LINK,74,19,0,1.000001,M.USER.APP.0,6,1,152
148,LINK,74,19,0,1.000001,M.USER.APP.0,6,1,153
149,LINK,99,5,0,2.000001,M.USER.APP.0,6,1,154
150,LINK,52,24,0,2.000001,M.USER.APP.0,6,1,155
29,LINK,0,89,0,2.000001,M.USER.APP.0,6.0000015,1,155
11,LINK,3,89,0,2.000001,M.USER.APP.0,6.000001500000001,1,155
12,LINK,0,89,0,2.000001,M.USER.APP.0,6.000002,1,155
65,LINK,13,3,0,2.0000005,M.USER.APP.0,6.000002500000001,1,150
38,LINK,0,89,0,2.000001,M.USER.APP.0,6.000002500000001,1,151
113,LINK,4,0,0,1.0000005,M.USER.APP.0,6.000002500000001,1,152
114,LINK,26,3,0,1.0000005,M.USER.APP.0,6.000002500000001,1,153
117,LINK,4,0,0,1.0000005,M.USER.APP.0,6.000002500000001,1,154
89,LINK,3,89,0,2.000001,M.USER.APP.0,6.000002500000001,1,155
49,LINK,3,89,0,2.000001,M.USER.APP.0,6.000003,1,154
37,LINK,6,0,0,2.0000005,M.USER.APP.0,6.000004500000001,1,154
47,LINK,19,6,0,1.0000005,M.USER.APP.0,6.000005000000001,1,148
51,LINK,3,89,0,2.000001,M.USER.APP.0,6.000005000000001,1,149
53,LINK,24,0,0,1.000001,M.USER.APP.0,6.000005000000001,1,150
10,LINK,0,89,0,2.000001,M.USER.APP.0,6.000005000000001,1,151
102,LINK,6,0,0,2.0000005,M.USER.APP.0,6.000005000000001,1,152
111,LINK,13,3,0,2.0000005,M.USER.APP.0,6.000005000000001,1,153
