id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
161,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,814.00002,814.00002,810.0,814.00002
164,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,822.00001,822.00001,820.0,822.00001
163,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,824.00002,824.00002,820.0,824.00002
166,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,832.00001,832.00001,830.0,832.00001
165,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,834.00002,834.00002,830.0,834.00002
168,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,842.00001,842.00001,840.0,842.00001
167,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,844.00002,844.00002,840.0,844.00002
170,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,852.00001,852.00001,850.0,852.00001
169,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,854.00002,854.00002,850.0,854.00002
172,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,862.00001,862.00001,860.0,862.00001
171,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,864.00002,864.00002,860.0,864.00002
174,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,872.00001,872.00001,870.0,872.00001
173,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,874.00002,874.00002,870.0,874.00002
176,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,882.00001,882.00001,880.0,882.00001
175,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,884.00002,884.00002,880.0,884.00002
178,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,892.00001,892.00001,890.0,892.00001
177,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,894.00002,894.00002,890.0,894.00002
180,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,902.00001,902.00001,900.0,902.00001
179,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,904.00002,904.00002,900.0,904.00002
182,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,912.00001,912.00001,910.0,912.00001
181,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,914.00002,914.00002,910.0,914.00002
184,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,922.00001,922.00001,920.0,922.00001
183,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,924.00002,924.00002,920.0,924.00002
186,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,932.00001,932.00001,930.0,932.00001
185,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,934.00002,934.00002,930.0,934.00002
188,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,942.00001,942.00001,940.0,942.00001
187,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,944.00002,944.00002,940.0,944.00002
190,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,952.00001,952.00001,950.0,952.00001
189,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,954.00002,954.00002,950.0,954.00002
192,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,962.00001,962.00001,960.0,962.00001
191,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,964.00002,964.00002,960.0,964.00002
194,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,972.00001,972.00001,970.0,972.00001
193,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,974.00002,974.00002,970.0,974.00002
196,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,982.00001,982.00001,980.0,982.00001
195,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,984.00002,984.00002,980.0,984.00002
198,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,992.00001,992.00001,990.0,992.00001
197,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,994.00002,994.00002,990.0,994.00002
